Iteracion,Mejor Aptitud,Velocidad promedio,Tiempo espera promedio
0,-27.413447782546495,4.848187253243095,27.413447782546495
1,-27.413447782546495,4.848187253243095,27.413447782546495
2,-27.294706723891274,4.900712073126704,27.294706723891274
3,-26.440629470672388,4.937678851674646,26.440629470672388
4,-22.948497854077253,5.21150939963615,22.948497854077253
5,-22.948497854077253,5.21150939963615,22.948497854077253
6,-22.948497854077253,5.21150939963615,22.948497854077253
7,-22.948497854077253,5.21150939963615,22.948497854077253
8,-21.512160228898427,5.322856258128451,21.512160228898427
9,-21.512160228898427,5.322856258128451,21.512160228898427
10,-21.512160228898427,5.322856258128451,21.512160228898427
11,-20.61087267525036,5.451253222875023,20.61087267525036
12,-18.90557939914163,5.662740841546133,18.90557939914163
13,-18.90557939914163,5.662740841546133,18.90557939914163
14,-18.90557939914163,5.662740841546133,18.90557939914163
15,-17.8068669527897,5.767990739912325,17.8068669527897
16,-17.8068669527897,5.767990739912325,17.8068669527897
17,-17.8068669527897,5.767990739912325,17.8068669527897
18,-16.702432045779684,5.874571669362007,16.702432045779684
19,-16.702432045779684,5.874571669362007,16.702432045779684
20,-16.702432045779684,5.874571669362007,16.702432045779684
21,-16.702432045779684,5.874571669362007,16.702432045779684
22,-16.702432045779684,5.874571669362007,16.702432045779684
23,-16.702432045779684,5.874571669362007,16.702432045779684
24,-16.702432045779684,5.874571669362007,16.702432045779684
25,-16.702432045779684,5.874571669362007,16.702432045779684
26,-14.932761087267526,6.104623396297879,14.932761087267526
27,-14.932761087267526,6.104623396297879,14.932761087267526
28,-14.932761087267526,6.104623396297879,14.932761087267526
29,-14.932761087267526,6.104623396297879,14.932761087267526
30,-14.896995708154506,6.175513133342905,14.896995708154506
31,-14.896995708154506,6.175513133342905,14.896995708154506
32,-14.896995708154506,6.175513133342905,14.896995708154506
33,-14.896995708154506,6.175513133342905,14.896995708154506
34,-14.165951359084406,6.157786265008478,14.165951359084406
35,-14.165951359084406,6.157786265008478,14.165951359084406
36,-13.270386266094421,6.333121669736038,13.270386266094421
37,-13.270386266094421,6.333121669736038,13.270386266094421
38,-12.55937052932761,6.387541239411506,12.55937052932761
39,-12.55937052932761,6.387541239411506,12.55937052932761
40,-12.55937052932761,6.387541239411506,12.55937052932761
41,-12.55937052932761,6.387541239411506,12.55937052932761
42,-12.55937052932761,6.387541239411506,12.55937052932761
43,-12.55937052932761,6.387541239411506,12.55937052932761
44,-12.55937052932761,6.387541239411506,12.55937052932761
45,-12.55937052932761,6.387541239411506,12.55937052932761
46,-12.55937052932761,6.387541239411506,12.55937052932761
