Iteracion,Mejor Aptitud,Velocidad promedio,Tiempo espera promedio
0,-29.281831187410585,4.680585982173656,29.281831187410585
1,-25.184549356223176,4.9820991946231,25.184549356223176
2,-20.718168812589415,5.4602637651093415,20.718168812589415
3,-18.334763948497855,5.546517980041298,18.334763948497855
4,-17.702432045779684,5.658246375858071,17.702432045779684
5,-17.702432045779684,5.658246375858071,17.702432045779684
6,-17.280400572246066,5.705523428166901,17.280400572246066
7,-16.333333333333332,5.869694708585475,16.333333333333332
8,-16.333333333333332,5.869694708585475,16.333333333333332
9,-14.529327610872675,6.175595526069987,14.529327610872675
10,-14.529327610872675,6.175595526069987,14.529327610872675
11,-14.52074391988555,6.185820326548235,14.52074391988555
12,-14.303290414878397,6.095547572907315,14.303290414878397
13,-13.074391988555078,6.437200419151225,13.074391988555078
14,-12.944206008583691,6.396088562715398,12.944206008583691
15,-12.27181688125894,6.436529919648654,12.27181688125894
16,-11.526466380543633,6.703545471075676,11.526466380543633
17,-11.526466380543633,6.703545471075676,11.526466380543633
18,-11.526466380543633,6.703545471075676,11.526466380543633
19,-11.526466380543633,6.703545471075676,11.526466380543633
20,-11.231759656652361,6.726432518375647,11.231759656652361
21,-11.231759656652361,6.726432518375647,11.231759656652361
22,-11.231759656652361,6.726432518375647,11.231759656652361
23,-11.231759656652361,6.726432518375647,11.231759656652361
24,-11.231759656652361,6.726432518375647,11.231759656652361
25,-11.042918454935622,6.717366159775027,11.042918454935622
26,-10.765379113018598,6.791820814574938,10.765379113018598
27,-10.562231759656653,6.833934265586105,10.562231759656653
28,-10.562231759656653,6.833934265586105,10.562231759656653
29,-9.969957081545065,6.8889869193806765,9.969957081545065
30,-9.59513590844063,6.968153509601102,9.59513590844063
31,-9.59513590844063,6.968153509601102,9.59513590844063
32,-9.59513590844063,6.968153509601102,9.59513590844063
33,-9.5379113018598,6.941347592144207,9.5379113018598
34,-9.5379113018598,6.941347592144207,9.5379113018598
35,-8.911301859799714,7.042890247563938,8.911301859799714
36,-8.911301859799714,7.042890247563938,8.911301859799714
37,-8.911301859799714,7.042890247563938,8.911301859799714
38,-8.911301859799714,7.042890247563938,8.911301859799714
39,-8.642346208869814,7.034075245365319,8.642346208869814
40,-8.642346208869814,7.034075245365319,8.642346208869814
41,-8.609442060085836,7.1363106661873275,8.609442060085836
42,-8.467811158798284,7.103315437350297,8.467811158798284
43,-8.227467811158798,7.131299433466908,8.227467811158798
44,-8.17310443490701,7.14914565205343,8.17310443490701
45,-8.17310443490701,7.14914565205343,8.17310443490701
46,-8.17310443490701,7.14914565205343,8.17310443490701
47,-8.004291845493562,7.281537875366895,8.004291845493562
48,-8.004291845493562,7.281537875366895,8.004291845493562
49,-8.004291845493562,7.281537875366895,8.004291845493562
50,-7.869814020028612,7.191044605519935,7.869814020028612
51,-7.772532188841201,7.227487248472619,7.772532188841201
52,-7.713876967095851,7.216623776223777,7.713876967095851
53,-7.713876967095851,7.216623776223777,7.713876967095851
54,-7.713876967095851,7.216623776223777,7.713876967095851
55,-7.483547925608011,7.333252210502371,7.483547925608011
56,-7.483547925608011,7.333252210502371,7.483547925608011
57,-7.2560801144492135,7.322149606969552,7.2560801144492135
58,-7.2560801144492135,7.322149606969552,7.2560801144492135
59,-7.2560801144492135,7.322149606969552,7.2560801144492135
60,-7.2560801144492135,7.322149606969552,7.2560801144492135
61,-7.124463519313305,7.370335656744557,7.124463519313305
62,-7.124463519313305,7.370335656744557,7.124463519313305
63,-7.124463519313305,7.370335656744557,7.124463519313305
64,-7.124463519313305,7.370335656744557,7.124463519313305
65,-7.124463519313305,7.370335656744557,7.124463519313305
66,-7.124463519313305,7.370335656744557,7.124463519313305
67,-7.111587982832618,7.405259108265628,7.111587982832618
68,-7.044349070100143,7.344130942214631,7.044349070100143
69,-7.044349070100143,7.344130942214631,7.044349070100143
70,-7.044349070100143,7.344130942214631,7.044349070100143
71,-6.908440629470673,7.439285755478665,6.908440629470673
72,-6.908440629470673,7.439285755478665,6.908440629470673
73,-6.741058655221745,7.479790416557958,6.741058655221745
74,-6.741058655221745,7.479790416557958,6.741058655221745
75,-6.665236051502146,7.4830229928383,6.665236051502146
76,-6.665236051502146,7.4830229928383,6.665236051502146
77,-6.665236051502146,7.4830229928383,6.665236051502146
78,-6.648068669527897,7.473343178988218,6.648068669527897
79,-6.648068669527897,7.473343178988218,6.648068669527897
80,-6.600858369098712,7.457761043015729,6.600858369098712
81,-6.493562231759657,7.484227378190259,6.493562231759657
82,-6.493562231759657,7.484227378190259,6.493562231759657
83,-6.3891273247496425,7.514488131644095,6.3891273247496425
84,-6.3891273247496425,7.514488131644095,6.3891273247496425
85,-6.3891273247496425,7.514488131644095,6.3891273247496425
86,-6.3891273247496425,7.514488131644095,6.3891273247496425
87,-6.3891273247496425,7.514488131644095,6.3891273247496425
88,-6.3891273247496425,7.514488131644095,6.3891273247496425
89,-6.3891273247496425,7.514488131644095,6.3891273247496425
90,-6.3891273247496425,7.514488131644095,6.3891273247496425
91,-6.3891273247496425,7.514488131644095,6.3891273247496425
92,-6.3891273247496425,7.514488131644095,6.3891273247496425
93,-6.38340486409156,7.477522093124332,6.38340486409156
94,-6.333333333333333,7.589677808509384,6.333333333333333
95,-6.333333333333333,7.589677808509384,6.333333333333333
96,-6.333333333333333,7.589677808509384,6.333333333333333
97,-6.2560801144492135,7.519869705890929,6.2560801144492135
98,-6.1444921316165955,7.58660443372927,6.1444921316165955
99,-6.1444921316165955,7.58660443372927,6.1444921316165955
100,-6.055793991416309,7.590746734141457,6.055793991416309
101,-5.935622317596566,7.621129990248519,5.935622317596566
102,-5.935622317596566,7.621129990248519,5.935622317596566
103,-5.935622317596566,7.621129990248519,5.935622317596566
104,-5.935622317596566,7.621129990248519,5.935622317596566
105,-5.816881258941344,7.610678191097079,5.816881258941344
106,-5.816881258941344,7.610678191097079,5.816881258941344
107,-5.816881258941344,7.610678191097079,5.816881258941344
108,-5.816881258941344,7.610678191097079,5.816881258941344
109,-5.753934191702432,7.736967589122413,5.753934191702432
110,-5.753934191702432,7.736967589122413,5.753934191702432
111,-5.753934191702432,7.736967589122413,5.753934191702432
112,-5.753934191702432,7.736967589122413,5.753934191702432
113,-5.753934191702432,7.736967589122413,5.753934191702432
114,-5.753934191702432,7.736967589122413,5.753934191702432
