Iteracion,Mejor Aptitud,Velocidad promedio,Tiempo espera promedio
0,-46.57367668097282,3.5526664923051534,46.57367668097282
1,-41.975679542203146,3.898342939263297,41.975679542203146
2,-40.13018597997139,3.9836459282834085,40.13018597997139
3,-40.13018597997139,3.9836459282834085,40.13018597997139
4,-40.13018597997139,3.9836459282834085,40.13018597997139
5,-40.13018597997139,3.9836459282834085,40.13018597997139
6,-33.497854077253216,3.984291207263975,33.497854077253216
7,-33.497854077253216,3.984291207263975,33.497854077253216
8,-33.497854077253216,3.984291207263975,33.497854077253216
9,-29.934191702432045,4.215070344286679,29.934191702432045
10,-29.934191702432045,4.215070344286679,29.934191702432045
11,-29.934191702432045,4.215070344286679,29.934191702432045
12,-29.934191702432045,4.215070344286679,29.934191702432045
13,-29.934191702432045,4.215070344286679,29.934191702432045
14,-29.934191702432045,4.215070344286679,29.934191702432045
15,-29.934191702432045,4.215070344286679,29.934191702432045
16,-29.934191702432045,4.215070344286679,29.934191702432045
17,-29.934191702432045,4.215070344286679,29.934191702432045
18,-29.452074391988557,4.212976701660443,29.452074391988557
19,-29.452074391988557,4.212976701660443,29.452074391988557
20,-29.452074391988557,4.212976701660443,29.452074391988557
21,-29.452074391988557,4.212976701660443,29.452074391988557
22,-29.452074391988557,4.212976701660443,29.452074391988557
23,-29.452074391988557,4.212976701660443,29.452074391988557
24,-29.452074391988557,4.212976701660443,29.452074391988557
25,-29.452074391988557,4.212976701660443,29.452074391988557
26,-29.452074391988557,4.212976701660443,29.452074391988557
27,-29.452074391988557,4.212976701660443,29.452074391988557
28,-27.240343347639485,4.371007279498907,27.240343347639485
29,-25.608011444921317,4.445142891574569,25.608011444921317
30,-24.74821173104435,4.520681818181827,24.74821173104435
31,-24.74821173104435,4.520681818181827,24.74821173104435
32,-24.74821173104435,4.520681818181827,24.74821173104435
33,-24.161659513590845,5.124007945967428,24.161659513590845
34,-24.161659513590845,5.124007945967428,24.161659513590845
35,-21.82117310443491,4.69963101175957,21.82117310443491
36,-21.44349070100143,4.727097518542262,21.44349070100143
37,-20.702432045779684,4.750976130445187,20.702432045779684
38,-20.702432045779684,4.750976130445187,20.702432045779684
39,-20.702432045779684,4.750976130445187,20.702432045779684
40,-20.702432045779684,4.750976130445187,20.702432045779684
41,-20.702432045779684,4.750976130445187,20.702432045779684
42,-20.702432045779684,4.750976130445187,20.702432045779684
43,-19.97711015736767,4.807181836806922,19.97711015736767
44,-19.97711015736767,4.807181836806922,19.97711015736767
45,-19.97711015736767,4.807181836806922,19.97711015736767
46,-19.97711015736767,4.807181836806922,19.97711015736767
47,-18.851216022889844,4.909722116555083,18.851216022889844
48,-18.851216022889844,4.909722116555083,18.851216022889844
49,-17.59942775393419,5.746361429684894,17.59942775393419
50,-16.898426323319025,5.764458173205834,16.898426323319025
51,-16.898426323319025,5.764458173205834,16.898426323319025
52,-16.898426323319025,5.764458173205834,16.898426323319025
53,-16.898426323319025,5.764458173205834,16.898426323319025
54,-16.898426323319025,5.764458173205834,16.898426323319025
55,-15.888412017167383,5.9976522668649705,15.888412017167383
56,-15.888412017167383,5.9976522668649705,15.888412017167383
57,-15.6137339055794,6.0355230722454865,15.6137339055794
58,-15.42203147353362,6.067084254078708,15.42203147353362
59,-15.42203147353362,6.067084254078708,15.42203147353362
60,-15.42203147353362,6.067084254078708,15.42203147353362
61,-15.42203147353362,6.067084254078708,15.42203147353362
62,-15.42203147353362,6.067084254078708,15.42203147353362
63,-15.42203147353362,6.067084254078708,15.42203147353362
64,-15.42203147353362,6.067084254078708,15.42203147353362
65,-15.42203147353362,6.067084254078708,15.42203147353362
66,-15.42203147353362,6.067084254078708,15.42203147353362
67,-15.42203147353362,6.067084254078708,15.42203147353362
68,-15.42203147353362,6.067084254078708,15.42203147353362
69,-14.781115879828326,6.165627313764365,14.781115879828326
70,-14.579399141630901,6.147010952380959,14.579399141630901
71,-14.579399141630901,6.147010952380959,14.579399141630901
72,-14.579399141630901,6.147010952380959,14.579399141630901
73,-14.489270386266094,6.28230673741603,14.489270386266094
74,-14.489270386266094,6.28230673741603,14.489270386266094
75,-14.420600858369099,6.270556351886503,14.420600858369099
76,-14.008583690987125,6.339780910743239,14.008583690987125
77,-13.891273247496423,6.275948674288503,13.891273247496423
78,-13.891273247496423,6.275948674288503,13.891273247496423
79,-13.891273247496423,6.275948674288503,13.891273247496423
80,-13.891273247496423,6.275948674288503,13.891273247496423
81,-13.891273247496423,6.275948674288503,13.891273247496423
82,-13.891273247496423,6.275948674288503,13.891273247496423
83,-13.856938483547925,6.306083683644552,13.856938483547925
84,-13.856938483547925,6.306083683644552,13.856938483547925
85,-13.856938483547925,6.306083683644552,13.856938483547925
86,-13.856938483547925,6.306083683644552,13.856938483547925
87,-13.856938483547925,6.306083683644552,13.856938483547925
88,-13.856938483547925,6.306083683644552,13.856938483547925
89,-13.856938483547925,6.306083683644552,13.856938483547925
90,-13.856938483547925,6.306083683644552,13.856938483547925
91,-13.856938483547925,6.306083683644552,13.856938483547925
92,-13.856938483547925,6.306083683644552,13.856938483547925
93,-13.856938483547925,6.306083683644552,13.856938483547925
94,-13.76680972818312,6.314277289744789,13.76680972818312
95,-13.76680972818312,6.314277289744789,13.76680972818312
96,-13.092989985693848,6.38985762392909,13.092989985693848
97,-13.092989985693848,6.38985762392909,13.092989985693848
98,-13.092989985693848,6.38985762392909,13.092989985693848
99,-13.092989985693848,6.38985762392909,13.092989985693848
100,-13.092989985693848,6.38985762392909,13.092989985693848
101,-13.092989985693848,6.38985762392909,13.092989985693848
102,-13.092989985693848,6.38985762392909,13.092989985693848
103,-12.688125894134478,6.444406424057755,12.688125894134478
104,-12.688125894134478,6.444406424057755,12.688125894134478
105,-12.688125894134478,6.444406424057755,12.688125894134478
106,-12.688125894134478,6.444406424057755,12.688125894134478
107,-12.688125894134478,6.444406424057755,12.688125894134478
108,-11.333333333333334,6.661190943357264,11.333333333333334
109,-11.333333333333334,6.661190943357264,11.333333333333334
110,-11.333333333333334,6.661190943357264,11.333333333333334
111,-11.333333333333334,6.661190943357264,11.333333333333334
112,-11.333333333333334,6.661190943357264,11.333333333333334
113,-11.333333333333334,6.661190943357264,11.333333333333334
114,-11.333333333333334,6.661190943357264,11.333333333333334
115,-11.333333333333334,6.661190943357264,11.333333333333334
116,-11.333333333333334,6.661190943357264,11.333333333333334
117,-11.333333333333334,6.661190943357264,11.333333333333334
118,-11.333333333333334,6.661190943357264,11.333333333333334
119,-11.333333333333334,6.661190943357264,11.333333333333334
120,-11.333333333333334,6.661190943357264,11.333333333333334
121,-10.187410586552218,6.833114888659417,10.187410586552218
122,-10.187410586552218,6.833114888659417,10.187410586552218
123,-10.187410586552218,6.833114888659417,10.187410586552218
124,-10.187410586552218,6.833114888659417,10.187410586552218
125,-10.187410586552218,6.833114888659417,10.187410586552218
126,-10.187410586552218,6.833114888659417,10.187410586552218
127,-10.187410586552218,6.833114888659417,10.187410586552218
128,-10.187410586552218,6.833114888659417,10.187410586552218
129,-10.187410586552218,6.833114888659417,10.187410586552218
130,-10.187410586552218,6.833114888659417,10.187410586552218
131,-10.187410586552218,6.833114888659417,10.187410586552218
